<selected_beam_section>
No,H,B,t1,t2,I,Z,Zp,F,ML,MS,QL,QS
20,0,0,0,0,0,0,0,0,291.928588948837,291.928588948837,68.1192805069757,94.92821949302412
21,0,0,0,0,0,0,0,0,329.6735418254475,329.6735418254475,101.83820792871376,101.83820792871376
22,0,0,0,0,0,0,0,0,112.39410950345834,112.39410950345834,33.128881140405866,59.38111885959415
23,0,0,0,0,0,0,0,0,133.0956210135192,133.0956210135192,49.3743478432945,49.3743478432945
24,0,0,0,0,0,0,0,0,146.76326038331385,146.76326038331385,41.11138393482052,51.398616065179496
25,0,0,0,0,0,0,0,0,134.7952240731825,134.7952240731825,58.29949476202687,58.29949476202687
26,0,0,0,0,0,0,0,0,207.81248848924017,207.81248848924017,63.15474005351628,99.89275994648385
27,0,0,0,0,0,0,0,0,291.9285889488374,291.9285889488374,68.11928050697585,94.92821949302427
28,0,0,0,0,0,0,0,0,329.6735418254481,329.6735418254481,101.83820792871396,101.83820792871396
29,0,0,0,0,0,0,0,0,41.853873726332594,41.853873726332594,17.917805440403264,22.844069559596768
30,0,0,0,0,0,0,0,0,120.30998151194399,120.30998151194399,8.20930452182412,32.55257047817591
31,0,0,0,0,0,0,0,0,151.4882175976016,151.4882175976016,50.08759395566983,50.08759395566983
32,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,50.55057999214581,1323.2103667887225,16.850193330715264,391.12172448962514
33,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,77.54104317063442,840.7939538195053,20.14053069367128,218.26753885786928
34,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,78.04664885546646,840.5637216017601,20.271856845575723,225.07936428113123
35,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,80.51487215835195,1209.0368617303557,20.91295380736413,273.9691025667011
36,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,60.56226389512091,1095.3620937486598,16.822851081978026,261.48173634585237
37,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,57.74873851883126,736.6197799377675,16.041316255230903,184.65910446386357
38,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,210.85970774096134,1617.7606063483831,36.35512202430368,277.664515593015
39,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,201.42589111311466,1487.9010075779772,67.14196370437156,477.2964784791227
40,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,272.9792187688664,1060.106442489072,70.90369318671853,291.78867767995314
41,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,273.90853820590485,1060.0012637326838,71.14507485867664,299.0182025883633
42,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,284.6161608097216,1444.7826481435368,73.92627553499257,353.4220961098563
43,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,223.41379152041225,1289.280806005255,62.059386533447864,332.63832340672894
44,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,226.33007619370483,917.4047283870374,62.86946560936247,248.87615434802996
45,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,394.7101844137235,1866.7698654759054,68.05348007133165,334.92677157730253
46,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,343.32545792351095,1577.6196055884916,114.44181930783694,530.4266228756571
47,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,465.28633816390845,1189.6128326143075,120.8535943282879,342.2687765383836
48,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,466.87034019818157,1189.43355802105,121.26502342809921,349.3282540189406
49,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,485.121218540644,1563.7949088857554,126.00551130925807,405.5013318841218
50,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,282.2996153070536,1326.8235779760669,78.4165598075149,350.29177513266166
51,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.9845536261866,957.3332897534021,79.44015378505183,266.31609117234035
52,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,498.74509742425556,1922.1706920270024,85.99053403866475,352.86382554463563
53,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,132.09634069564387,1375.2982324653372,44.03211356521461,420.8098042551258
54,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.23910582957518,907.5758388761943,46.036131384305236,244.29193816723534
55,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.85427729266178,907.3929568561837,46.19591617991219,251.07530494679486
56,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,183.50408532567457,1271.503589961372,47.663398785889456,300.7195475452264
57,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,282.2996153070542,1326.823577976067,78.41655980751504,350.2917751326618
58,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.98455362618716,957.3332897534025,79.44015378505199,266.3160911723405
59,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,498.7450974242565,1922.1706920270028,85.99053403866492,352.8638255446358
60,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,71.2388060934937,1102.2294634508771,19.788557248192696,264.6279051796377
61,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,68.06364178279767,743.5301520093582,18.906567161888244,187.90572855720626
62,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,243.94086350853254,1636.763696142225,42.058769570436645,283.36816313914795
63,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,51.42097844271581,999.9190885373415,17.14032614757193,337.6265394914037
64,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,77.73302590096564,807.2133936267836,20.190396337913157,214.3849639051396
65,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,78.04664885546646,807.1111498959257,20.271856845575723,216.39038461727816
66,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,79.77030231596594,820.7849335681594,20.71955904310802,218.87995979492837
67,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,61.19059526760876,646.3166663388294,16.99738757433576,183.97552642534185
68,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,58.70118273209654,630.3498966370587,16.305884092249038,176.8634939748773
69,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,209.19980946240867,1678.1870556927424,36.06893266593253,294.1457405685336
70,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,205.08477418351484,1380.6693545149474,68.36159139450494,481.9111429270846
71,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,273.5209877322307,1140.9225933590687,71.04441239798199,317.0313260114757
72,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,273.90853820590485,1141.1785939115903,71.14507485867664,320.1032234140532
73,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,281.4790918111254,1144.6723385252424,73.11145241847406,320.0623597454111
74,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,226.21354863113189,906.2657734303843,62.837096841981094,273.1092798166578
75,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,227.3692734227019,900.1716338772167,63.15813150630609,264.0504741137248
76,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,388.8761665482634,2066.9759365930277,67.04761492211439,379.5322976276385
77,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,349.56193377421613,1473.4982091209658,116.52064459140534,534.1820897301841
78,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,466.20976998495155,1270.1745415791852,121.09344674933804,367.4122916601195
79,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,466.8703401981816,1270.6108881999564,121.26502342809923,370.4132748446305
80,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,479.77416189103053,1276.5658896286277,124.61666542624158,371.56757275317864
81,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,285.83731255452693,947.9831877367434,79.3992534873686,290.5577481712701
82,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,287.29765509578505,940.2827980706492,79.80490419327363,281.414326426757
83,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,491.3733904767756,2124.9051794160546,84.71955008220269,397.2042327877268
84,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,134.10866047474002,1053.4320594969286,44.70288682491333,366.9339788140623
85,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,177.54499874114828,873.9193385626447,46.115584088609936,240.37977615444282
86,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,177.85427729266178,873.9403851503492,46.19591617991219,242.38632528294178
87,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,181.80711178245875,884.5215334002821,47.22262643700223,245.38302718882255
88,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,285.8373125545275,947.9831877367437,79.39925348736875,290.5577481712702
89,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,287.2976550957856,940.2827980706495,79.80490419327379,281.41432642675716
90,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,491.37339047677654,2124.905179416055,84.71955008220284,397.20423278772694
91,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,71.97796813862871,653.3318102712428,19.993880038507978,187.09090896116967
92,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,69.15689301767596,637.3541400563914,19.21024806046555,180.0710050066608
93,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,241.99961857921252,1697.8110860709007,41.72407216882974,299.8008800714308
94,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,51.42097844271581,1044.6214637650553,17.14032614757193,350.68761057605366
95,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,77.73302590096564,834.0156579572586,20.190396337913157,221.27249541173046
96,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,78.04664885546646,833.9134142264008,20.271856845575723,223.35201171610285
97,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,79.77030231596594,856.4385591826641,20.71955904310802,226.99111433323736
98,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,61.19059526760876,674.3658997531236,16.99738757433576,190.7856651463849
99,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,58.70118273209654,651.3336620142745,16.305884092249038,178.12772730923317
100,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,209.19980946240867,1644.6683842179536,36.06893266593253,288.5740999353037
101,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,205.08477418351484,1363.816694279277,68.36159139450494,474.79398750007454
102,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,273.5209877322307,1120.2521306395977,71.04441239798199,311.73086730177306
103,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,273.90853820590485,1120.508131192119,71.14507485867664,314.73427205834645
104,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,281.4790918111254,1160.8517391350508,73.11145241847406,323.047948290241
105,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,226.21354863113189,922.2334565848726,62.837096841981094,275.6308006165121
106,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,227.3692734227019,884.0232355729217,63.15813150630609,250.7380525289173
107,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,388.8761665482634,2027.0967746202973,67.04761492211439,358.10260175192616
108,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,349.56193377421613,1456.6455488852955,116.52064459140534,527.064934303174
109,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,466.20976998495155,1249.5040788597141,121.09344674933804,362.1118329504169
110,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,466.8703401981816,1249.9404254804854,121.26502342809923,365.04432348892374
111,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,479.77416189103053,1282.810650078626,124.61666542624158,374.5531612980085
112,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.83731255452693,960.7601487380226,79.3992534873686,293.07926897112435
113,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,287.29765509578505,924.1343997663541,79.80490419327363,268.10190484194953
114,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,491.3733904767756,2085.0260174433242,84.71955008220269,375.77453691201447
115,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,134.10866047474002,1098.1344347246422,44.70288682491333,379.99504989871224
116,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.54499874114828,900.7216028931197,46.115584088609936,247.26730766103373
117,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.85427729266178,900.7426494808244,46.19591617991219,249.34795238176648
118,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,181.80711178245875,920.1751590147868,47.22262643700223,253.4941817271316
119,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.8373125545275,960.760148738023,79.39925348736875,293.0792689711245
120,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,287.2976550957856,924.1343997663545,79.80490419327379,268.1019048419497
121,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,491.37339047677654,2085.0260174433242,84.71955008220284,375.7745369120146
122,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,71.97796813862871,681.3810436855371,19.993880038507978,193.90104768221272
123,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,69.15689301767596,658.3379054336073,19.21024806046555,181.3352383410167
124,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,241.99961857921252,1664.292414596112,41.72407216882974,294.2292394382009
125,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,51.42097844271581,907.5365356760822,17.14032614757193,304.8631768053625
126,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,77.73302590096564,724.254506182028,20.190396337913157,193.06654304404083
127,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,78.04664885546646,724.1522624511701,20.271856845575723,194.84262164461438
128,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,79.77030231596594,747.1026530126169,20.71955904310802,198.5369509637208
129,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,61.19059526760876,588.3497288905622,16.99738757433576,166.90381888543132
130,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,58.70118273209654,565.4005397979699,16.305884092249038,158.68712885567456
131,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,209.19980946240867,1428.6202511091615,36.06893266593253,257.750370148334
132,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,205.08477418351484,1250.7136954997145,68.36159139450494,428.1733781359866
133,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,273.5209877322307,987.0184825102092,71.04441239798199,277.5662015060894
134,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,273.90853820590485,987.2744830627305,71.14507485867664,280.1281296870767
135,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,281.4790918111254,1026.964923603317,73.11145241847406,288.3569789836017
136,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,226.21354863113189,817.0383304085399,62.837096841981094,246.56394908128394
137,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,227.3692734227019,779.9370306956116,63.15813150630609,232.03830518145375
138,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,388.8761665482634,1845.7159382731816,67.04761492211439,335.5694717842471
139,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,349.56193377421613,1343.542550105733,116.52064459140534,480.4443249390861
140,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,466.20976998495155,1116.2704307303256,121.09344674933804,327.9471671547332
141,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,466.8703401981816,1116.7067773510967,121.26502342809923,330.4381811176539
142,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,479.77416189103053,1148.923834546892,124.61666542624158,339.86219199136923
143,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,285.83731255452693,855.56502256169,79.3992534873686,264.01241743589617
144,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,287.29765509578505,820.048194889044,79.80490419327363,249.40215749448595
145,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,491.3733904767756,1903.6451810962085,84.71955008220269,353.2414069443354
146,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,134.10866047474002,961.0495066356691,44.70288682491333,334.1706161280211
147,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,177.54499874114828,790.9604511178891,46.115584088609936,219.0613552933441
148,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,177.85427729266178,790.9814977055937,46.19591617991219,220.838562310278
149,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,181.80711178245875,810.8392528447396,47.22262643700223,225.040018357615
150,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,285.8373125545275,855.5650225616903,79.39925348736875,264.01241743589634
151,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,287.2976550957856,820.0481948890443,79.80490419327379,249.40215749448612
152,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,491.37339047677654,1903.645181096209,84.71955008220284,353.24140694433555
153,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,71.97796813862871,595.3648728229757,19.993880038507978,170.01920142125914
154,600.0,200.0,11.0,17.0,0.000755569,0.002518562,0.002903812,235.0,69.15689301767596,572.4047832173027,19.21024806046555,161.89463988745808
155,850.0,250.0,16.0,32.0,0.003367396,0.007923286,0.009123368,325.0,241.99961857921252,1448.2442814873198,41.72407216882974,263.4055096512312
156,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,51.42097844271581,844.5771713877067,17.14032614757193,276.50504619046535
157,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,77.73302590096564,638.9136442547267,20.190396337913157,171.13601254570614
158,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,78.04664885546646,638.8114005238687,20.271856845575723,172.6761640011595
159,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,79.77030231596594,696.8876567885836,20.71955904310802,180.93229406095008
160,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,61.19059526760876,548.844850334458,16.99738757433576,152.13727618445284
161,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,58.70118273209654,498.5863109070292,16.305884092249038,137.45980464677194
162,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,209.19980946240867,1313.1323642673228,36.06893266593253,228.37566258198441
163,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,205.08477418351484,1111.1703235609796,68.36159139450494,390.0717200222242
164,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,273.5209877322307,915.7988322531805,71.04441239798199,259.30358103986987
165,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,273.90853820590485,916.0548328057017,71.14507485867664,261.62951923070557
166,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,281.4790918111254,965.4743650861769,73.11145241847406,271.1218869350084
167,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,226.21354863113189,768.7250813692381,62.837096841981094,232.1261407180485
168,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,227.3692734227019,724.2980595196184,63.15813150630609,213.3522874256142
169,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,388.8761665482634,1556.984094883937,67.04761492211439,292.86770540306844
170,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,349.56193377421613,1203.999178166998,116.52064459140534,442.3426668253237
171,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,466.20976998495155,1045.050780473297,121.09344674933804,309.68454668851365
172,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,466.8703401981816,1045.487127094068,121.26502342809923,311.93957066128286
173,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,479.77416189103053,1087.4332760297518,124.61666542624158,322.6270999427759
174,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.83731255452693,807.2517735223881,79.3992534873686,249.57460907266073
175,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,287.29765509578505,764.4092237130509,79.80490419327363,230.7161397386464
176,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,491.3733904767756,1614.9133377069638,84.71955008220269,310.53964056315675
177,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,134.10866047474002,898.0901423472936,44.70288682491333,305.81248551312393
178,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.54499874114828,705.6195891905878,46.115584088609936,197.1308247950094
179,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,177.85427729266178,705.6406357782922,46.19591617991219,198.67210466682312
180,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,181.80711178245875,760.6242566207063,47.22262643700223,207.43536145484427
181,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,285.8373125545275,807.2517735223885,79.39925348736875,249.5746090726609
182,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,287.2976550957856,764.4092237130512,79.80490419327379,230.71613973864658
183,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,491.37339047677654,1614.9133377069643,84.71955008220284,310.5396405631569
184,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,71.97796813862871,555.8599942668716,19.993880038507978,155.25265872028066
185,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,69.15689301767596,505.59055432636194,19.21024806046555,140.66731567855547
186,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,241.99961857921252,1332.7563946454811,41.72407216882974,234.03080208488163
187,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,51.32411190122312,735.6348277402757,17.1080373004077,241.14027628656459
188,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,77.71270915892792,556.4824997881423,20.185119262059203,149.95500529235795
189,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,78.04664885546646,556.3667115625926,20.271856845575723,151.2619590761527
190,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,79.85653117293467,609.9718295152762,20.741956148814182,158.97475033220275
191,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,61.11819764077272,480.4608062447362,16.977277122436863,133.70817836738675
192,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,58.61009770421663,433.9788019391684,16.280582695615728,122.35665119819902
193,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,209.38613292371383,1083.689440822701,36.10105740064032,198.6453697701793
194,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,204.68529337064896,1010.3009691873151,68.22843112354965,344.0347611404684
195,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,273.4657719796396,774.5928911500998,71.03007064406222,223.09950895920943
196,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,273.90853820590485,774.8120812008937,71.14507485867664,224.94309024244376
197,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,281.8358398978422,858.7070852461388,73.20411425917975,239.06722834334738
198,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,225.897142495026,684.7896814349325,62.74920624861834,205.28949147838264
199,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,227.2754052188165,613.8923190053866,63.13205700522682,184.68762811928417
200,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,389.4672932098649,1359.1993974967615,67.14953331204568,254.2781525175572
201,800.0,300.0,16.0,36.0,0.003704773,0.009261933,0.010471254,325.0,348.8810285924101,1102.7878708163557,116.29367619746998,396.39951606654796
202,588.0,300.0,12.0,20.0,0.001143501,0.00388946,0.00434824,325.0,466.1156560980118,903.870771459782,121.06900158389915,273.4905780193724
